index,rm_id,window_length,end_month,end_day_of_year,po_in_window,hist_rec_30d,hist_po_30d,target
37892,2140,144,5,144,4775000.0,0.0,0.0,3690122
37893,2140,145,5,145,5150000.0,0.0,0.0,3765402
37894,2140,146,5,146,5150000.0,0.0,0.0,3840782
37895,2140,147,5,147,5150000.0,0.0,0.0,3840782
37896,2140,148,5,148,5150000.0,0.0,0.0,3840782
37897,2140,149,5,149,5150000.0,0.0,0.0,3916342
37898,2140,150,5,150,5300000.0,0.0,0.0,3991682
37899,2140,151,5,151,5300000.0,0.0,0.0,3991682
37900,2140,152,6,152,5300000.0,0.0,0.0,3991682
37901,2140,2,1,2,0.0,0.0,0.0,0
37902,2140,3,1,3,0.0,0.0,0.0,0
37903,2140,4,1,4,0.0,0.0,0.0,0
37904,2140,5,1,5,0.0,0.0,0.0,0
37905,2140,6,1,6,0.0,0.0,0.0,0
37906,2140,7,1,7,0.0,0.0,0.0,0
37907,2140,8,1,8,0.0,0.0,0.0,0
37908,2140,9,1,9,0.0,0.0,0.0,0
37909,2140,10,1,10,0.0,0.0,0.0,0
37910,2140,11,1,11,0.0,0.0,0.0,0
37911,2140,12,1,12,0.0,0.0,0.0,0
37912,2140,13,1,13,0.0,0.0,0.0,0
37913,2140,14,1,14,0.0,0.0,0.0,0
37914,2140,15,1,15,0.0,0.0,0.0,0
37915,2140,16,1,16,0.0,0.0,0.0,0
37916,2140,17,1,17,0.0,0.0,0.0,0
37917,2140,18,1,18,0.0,0.0,0.0,0
37918,2140,19,1,19,0.0,0.0,0.0,0
37919,2140,20,1,20,0.0,0.0,0.0,0
37920,2140,21,1,21,0.0,0.0,0.0,0
37921,2140,22,1,22,0.0,0.0,0.0,0
37922,2140,23,1,23,0.0,0.0,0.0,0
37923,2140,24,1,24,0.0,0.0,0.0,0
37924,2140,25,1,25,0.0,0.0,0.0,0
37925,2140,26,1,26,0.0,0.0,0.0,0
37926,2140,27,1,27,0.0,0.0,0.0,0
37927,2140,28,1,28,0.0,0.0,0.0,0
37928,2140,29,1,29,0.0,0.0,0.0,0
37929,2140,30,1,30,0.0,0.0,0.0,0
37930,2140,31,1,31,0.0,0.0,0.0,0
37931,2140,32,2,32,25000.0,0.0,0.0,24880
37932,2140,33,2,33,25000.0,0.0,0.0,24880
37933,2140,34,2,34,25000.0,0.0,0.0,24880
37934,2140,35,2,35,25000.0,0.0,0.0,24880
37935,2140,36,2,36,25000.0,0.0,0.0,24880
37936,2140,37,2,37,25000.0,0.0,0.0,24880
37937,2140,38,2,38,25000.0,0.0,0.0,24880
37938,2140,39,2,39,125000.0,0.0,0.0,24880
37939,2140,40,2,40,125000.0,0.0,0.0,24880
37940,2140,41,2,41,125000.0,0.0,0.0,24880
37941,2140,42,2,42,125000.0,0.0,0.0,24880
37942,2140,43,2,43,125000.0,0.0,0.0,49900
37943,2140,44,2,44,125000.0,0.0,0.0,49900
37944,2140,45,2,45,125000.0,0.0,0.0,49900
37945,2140,46,2,46,225000.0,0.0,0.0,49900
37946,2140,47,2,47,225000.0,0.0,0.0,49900
37947,2140,48,2,48,225000.0,0.0,0.0,49900
37948,2140,49,2,49,225000.0,0.0,0.0,49900
37949,2140,50,2,50,225000.0,0.0,0.0,49900
37950,2140,51,2,51,225000.0,0.0,0.0,49900
37951,2140,52,2,52,225000.0,0.0,0.0,49900
37952,2140,53,2,53,325000.0,0.0,0.0,49900
37953,2140,54,2,54,325000.0,0.0,0.0,49900
37954,2140,55,2,55,325000.0,0.0,0.0,49900
37955,2140,56,2,56,325000.0,0.0,0.0,49900
37956,2140,57,2,57,325000.0,0.0,0.0,49900
37957,2140,58,2,58,325000.0,0.0,0.0,49900
37958,2140,59,2,59,400000.0,0.0,0.0,49900
37959,2140,60,2,60,425000.0,0.0,0.0,49900
37960,2140,61,3,61,425000.0,0.0,0.0,74820
37961,2140,62,3,62,425000.0,0.0,0.0,74820
37962,2140,63,3,63,425000.0,0.0,0.0,74820
37963,2140,64,3,64,425000.0,0.0,0.0,99860
37964,2140,65,3,65,425000.0,0.0,0.0,124840
37965,2140,66,3,66,425000.0,0.0,0.0,124840
37966,2140,67,3,67,475000.0,0.0,0.0,124840
37967,2140,68,3,68,475000.0,0.0,0.0,124840
37968,2140,69,3,69,475000.0,0.0,0.0,124840
37969,2140,70,3,70,475000.0,0.0,0.0,124840
37970,2140,71,3,71,475000.0,0.0,0.0,149740
37971,2140,72,3,72,475000.0,0.0,0.0,174660
37972,2140,73,3,73,475000.0,0.0,0.0,174660
37973,2140,74,3,74,525000.0,0.0,0.0,174660
37974,2140,75,3,75,525000.0,0.0,0.0,174660
37975,2140,76,3,76,525000.0,0.0,0.0,174660
37976,2140,77,3,77,525000.0,0.0,0.0,174660
37977,2140,78,3,78,525000.0,0.0,0.0,199600
37978,2140,79,3,79,525000.0,0.0,0.0,224660
37979,2140,80,3,80,525000.0,0.0,0.0,224660
37980,2140,81,3,81,575000.0,0.0,0.0,224660
37981,2140,82,3,82,575000.0,0.0,0.0,224660
37982,2140,83,3,83,575000.0,0.0,0.0,224660
37983,2140,84,3,84,575000.0,0.0,0.0,224660
37984,2140,85,3,85,575000.0,0.0,0.0,249660
37985,2140,86,3,86,575000.0,0.0,0.0,249660
37986,2140,87,3,87,575000.0,0.0,0.0,249660
37987,2140,88,3,88,600000.0,0.0,0.0,249660
37988,2140,89,3,89,600000.0,0.0,0.0,249660
37989,2140,90,3,90,600000.0,0.0,0.0,249660
37990,2140,91,3,91,600000.0,0.0,0.0,249660
37991,2140,92,4,92,600000.0,0.0,0.0,249660
37992,2140,93,4,93,600000.0,0.0,0.0,298880
37993,2140,94,4,94,600000.0,0.0,0.0,348540
37994,2140,95,4,95,775000.0,0.0,0.0,398400
37995,2140,96,4,96,775000.0,0.0,0.0,423300
37996,2140,97,4,97,775000.0,0.0,0.0,423300
37997,2140,98,4,98,775000.0,0.0,0.0,423300
37998,2140,99,4,99,775000.0,0.0,0.0,473000
37999,2140,100,4,100,775000.0,0.0,0.0,522900
38000,2140,101,4,101,775000.0,0.0,0.0,548080
38001,2140,102,4,102,950000.0,0.0,0.0,573020
38002,2140,103,4,103,950000.0,0.0,0.0,597680
38003,2140,104,4,104,950000.0,0.0,0.0,597680
38004,2140,105,4,105,950000.0,0.0,0.0,597680
38005,2140,106,4,106,950000.0,0.0,0.0,597680
38006,2140,107,4,107,950000.0,0.0,0.0,647520
38007,2140,108,4,108,950000.0,0.0,0.0,647520
38008,2140,109,4,109,1000000.0,0.0,0.0,647520
38009,2140,110,4,110,1000000.0,0.0,0.0,647520
38010,2140,111,4,111,1000000.0,0.0,0.0,647520
38011,2140,112,4,112,1000000.0,0.0,0.0,647520
38012,2140,113,4,113,1000000.0,0.0,0.0,647520
38013,2140,114,4,114,1000000.0,0.0,0.0,647520
38014,2140,115,4,115,1000000.0,0.0,0.0,647520
38015,2140,116,4,116,1175000.0,0.0,0.0,647520
38016,2140,117,4,117,1175000.0,0.0,0.0,647520
38017,2140,118,4,118,1175000.0,0.0,0.0,647520
38018,2140,119,4,119,1175000.0,0.0,0.0,647520
38019,2140,120,4,120,1275000.0,0.0,0.0,647520
38020,2140,121,4,121,1275000.0,0.0,0.0,647520
38021,2140,122,5,122,1275000.0,0.0,0.0,647520
38022,2140,123,5,123,1325000.0,0.0,0.0,672560
38023,2140,124,5,124,1325000.0,0.0,0.0,697660
38024,2140,125,5,125,1325000.0,0.0,0.0,697660
38025,2140,126,5,126,1325000.0,0.0,0.0,697660
38026,2140,127,5,127,1325000.0,0.0,0.0,722660
38027,2140,128,5,128,1325000.0,0.0,0.0,747640
38028,2140,129,5,129,1325000.0,0.0,0.0,772380
38029,2140,130,5,130,1450000.0,0.0,0.0,797300
38030,2140,131,5,131,1450000.0,0.0,0.0,822480
38031,2140,132,5,132,1450000.0,0.0,0.0,822480
38032,2140,133,5,133,1450000.0,0.0,0.0,822480
38033,2140,134,5,134,1450000.0,0.0,0.0,847360
38034,2140,135,5,135,1450000.0,0.0,0.0,872100
38035,2140,136,5,136,1450000.0,0.0,0.0,872100
38036,2140,137,5,137,1550000.0,0.0,0.0,897060
38037,2140,138,5,138,1550000.0,0.0,0.0,921920
38038,2140,139,5,139,1550000.0,0.0,0.0,921920
38039,2140,140,5,140,1550000.0,0.0,0.0,921920
38040,2140,141,5,141,1550000.0,0.0,0.0,946620
38041,2140,142,5,142,1550000.0,0.0,0.0,971600
38042,2140,143,5,143,1550000.0,0.0,0.0,996560
38043,2140,144,5,144,1675000.0,0.0,0.0,1021520
38044,2140,145,5,145,1675000.0,0.0,0.0,1046440
38045,2140,146,5,146,1675000.0,0.0,0.0,1046440
38046,2140,147,5,147,1675000.0,0.0,0.0,1046440
38047,2140,148,5,148,1675000.0,0.0,0.0,1046440
38048,2140,149,5,149,1675000.0,0.0,0.0,1046440
38049,2140,150,5,150,1675000.0,0.0,0.0,1046440
38050,2140,151,5,151,1675000.0,0.0,0.0,1046440
38051,2140,152,5,152,1675000.0,0.0,0.0,1046440
38052,2141,2,1,2,0.0,0.0,12825000.0,0
38053,2141,3,1,3,0.0,0.0,12825000.0,0
38054,2141,4,1,4,0.0,0.0,12825000.0,0
38055,2141,5,1,5,0.0,0.0,12825000.0,0
38056,2141,6,1,6,0.0,0.0,12825000.0,0
38057,2141,7,1,7,0.0,0.0,12825000.0,0
38058,2141,8,1,8,0.0,0.0,12825000.0,0
38059,2141,9,1,9,0.0,0.0,12825000.0,0
38060,2141,10,1,10,0.0,0.0,12825000.0,0
38061,2141,11,1,11,0.0,0.0,12825000.0,0
38062,2141,12,1,12,0.0,0.0,12825000.0,0
38063,2141,13,1,13,0.0,0.0,12825000.0,0
38064,2141,14,1,14,0.0,0.0,12825000.0,0
38065,2141,15,1,15,0.0,0.0,12825000.0,0
38066,2141,16,1,16,0.0,0.0,12825000.0,0
38067,2141,17,1,17,0.0,0.0,12825000.0,0
38068,2141,18,1,18,0.0,0.0,12825000.0,0
38069,2141,19,1,19,0.0,0.0,12825000.0,0
38070,2141,20,1,20,0.0,0.0,12825000.0,0
38071,2141,21,1,21,0.0,0.0,12825000.0,0
38072,2141,22,1,22,0.0,0.0,12825000.0,0
38073,2141,23,1,23,0.0,0.0,12825000.0,0
38074,2141,24,1,24,0.0,0.0,12825000.0,0
38075,2141,25,1,25,0.0,0.0,12825000.0,0
38076,2141,26,1,26,0.0,0.0,12825000.0,0
38077,2141,27,1,27,0.0,0.0,12825000.0,0
38078,2141,28,1,28,0.0,0.0,12825000.0,0
38079,2141,29,1,29,0.0,0.0,12825000.0,0
38080,2141,30,1,30,2535000.0,0.0,12825000.0,0
38081,2141,31,1,31,2535000.0,0.0,12825000.0,0
38082,2141,32,2,32,2535000.0,0.0,12825000.0,0
38083,2141,33,2,33,2535000.0,0.0,12825000.0,0
38084,2141,34,2,34,2535000.0,0.0,12825000.0,0
38085,2141,35,2,35,2535000.0,0.0,12825000.0,0
38086,2141,36,2,36,2535000.0,0.0,12825000.0,0
38087,2141,37,2,37,2535000.0,0.0,12825000.0,0
38088,2141,38,2,38,2535000.0,0.0,12825000.0,0
38089,2141,39,2,39,2535000.0,0.0,12825000.0,0
38090,2141,40,2,40,2535000.0,0.0,12825000.0,0
38091,2141,41,2,41,2535000.0,0.0,12825000.0,0
38092,2141,42,2,42,2535000.0,0.0,12825000.0,0
38093,2141,43,2,43,2535000.0,0.0,12825000.0,0
38094,2141,44,2,44,2535000.0,0.0,12825000.0,0
38095,2141,45,2,45,2535000.0,0.0,12825000.0,0
38096,2141,46,2,46,2535000.0,0.0,12825000.0,0
38097,2141,47,2,47,2535000.0,0.0,12825000.0,0
38098,2141,48,2,48,2535000.0,0.0,12825000.0,0
38099,2141,49,2,49,2535000.0,0.0,12825000.0,0
38100,2141,50,2,50,2535000.0,0.0,12825000.0,0
38101,2141,51,2,51,2535000.0,0.0,12825000.0,0
38102,2141,52,2,52,2535000.0,0.0,12825000.0,0
38103,2141,53,2,53,2535000.0,0.0,12825000.0,0
38104,2141,54,2,54,2535000.0,0.0,12825000.0,0
38105,2141,55,2,55,2535000.0,0.0,12825000.0,0
38106,2141,56,2,56,2535000.0,0.0,12825000.0,0
38107,2141,57,2,57,2535000.0,0.0,12825000.0,0
38108,2141,58,2,58,4260000.0,0.0,12825000.0,0
38109,2141,59,2,59,4260000.0,0.0,12825000.0,0
38110,2141,60,3,60,4260000.0,0.0,12825000.0,0
38111,2141,61,3,61,4260000.0,0.0,12825000.0,0
38112,2141,62,3,62,4260000.0,0.0,12825000.0,0
38113,2141,63,3,63,4260000.0,0.0,12825000.0,0
38114,2141,64,3,64,4260000.0,0.0,12825000.0,0
38115,2141,65,3,65,4260000.0,0.0,12825000.0,0
38116,2141,66,3,66,4260000.0,0.0,12825000.0,0
38117,2141,67,3,67,4260000.0,0.0,12825000.0,0
38118,2141,68,3,68,4260000.0,0.0,12825000.0,0
38119,2141,69,3,69,4260000.0,0.0,12825000.0,0
38120,2141,70,3,70,4260000.0,0.0,12825000.0,0
38121,2141,71,3,71,4260000.0,0.0,12825000.0,0
38122,2141,72,3,72,4260000.0,0.0,12825000.0,0
38123,2141,73,3,73,4260000.0,0.0,12825000.0,0
38124,2141,74,3,74,4260000.0,0.0,12825000.0,0
38125,2141,75,3,75,4260000.0,0.0,12825000.0,0
38126,2141,76,3,76,4260000.0,0.0,12825000.0,0
38127,2141,77,3,77,4260000.0,0.0,12825000.0,0
38128,2141,78,3,78,4260000.0,0.0,12825000.0,0
38129,2141,79,3,79,4260000.0,0.0,12825000.0,0
38130,2141,80,3,80,4260000.0,0.0,12825000.0,0
38131,2141,81,3,81,4260000.0,0.0,12825000.0,0
38132,2141,82,3,82,4260000.0,0.0,12825000.0,0
38133,2141,83,3,83,4260000.0,0.0,12825000.0,0
38134,2141,84,3,84,4260000.0,0.0,12825000.0,0
38135,2141,85,3,85,4260000.0,0.0,12825000.0,0
38136,2141,86,3,86,4260000.0,0.0,12825000.0,0
38137,2141,87,3,87,4260000.0,0.0,12825000.0,0
38138,2141,88,3,88,4260000.0,0.0,12825000.0,0
38139,2141,89,3,89,16180000.0,0.0,12825000.0,0
38140,2141,90,3,90,16180000.0,0.0,12825000.0,0
38141,2141,91,4,91,16180000.0,0.0,12825000.0,0
38142,2141,92,4,92,16180000.0,0.0,12825000.0,0
38143,2141,93,4,93,16180000.0,0.0,12825000.0,0
38144,2141,94,4,94,16180000.0,0.0,12825000.0,0
38145,2141,95,4,95,16180000.0,0.0,12825000.0,0
38146,2141,96,4,96,16180000.0,0.0,12825000.0,0
38147,2141,97,4,97,16180000.0,0.0,12825000.0,0
38148,2141,98,4,98,16180000.0,0.0,12825000.0,0
38149,2141,99,4,99,16180000.0,0.0,12825000.0,0
38150,2141,100,4,100,16180000.0,0.0,12825000.0,0
38151,2141,101,4,101,16180000.0,0.0,12825000.0,0
38152,2141,102,4,102,16180000.0,0.0,12825000.0,0
38153,2141,103,4,103,16180000.0,0.0,12825000.0,0
38154,2141,104,4,104,16180000.0,0.0,12825000.0,0
38155,2141,105,4,105,16180000.0,0.0,12825000.0,0
38156,2141,106,4,106,16180000.0,0.0,12825000.0,0
38157,2141,107,4,107,16180000.0,0.0,12825000.0,0
38158,2141,108,4,108,16180000.0,0.0,12825000.0,0
38159,2141,109,4,109,16180000.0,0.0,12825000.0,0
38160,2141,110,4,110,16180000.0,0.0,12825000.0,0
38161,2141,111,4,111,16180000.0,0.0,12825000.0,0
38162,2141,112,4,112,16180000.0,0.0,12825000.0,0
38163,2141,113,4,113,16180000.0,0.0,12825000.0,0
38164,2141,114,4,114,16180000.0,0.0,12825000.0,0
38165,2141,115,4,115,16180000.0,0.0,12825000.0,0
38166,2141,116,4,116,16180000.0,0.0,12825000.0,0
38167,2141,117,4,117,16180000.0,0.0,12825000.0,0
38168,2141,118,4,118,16180000.0,0.0,12825000.0,0
38169,2141,119,4,119,18180000.0,0.0,12825000.0,0
38170,2141,120,4,120,18180000.0,0.0,12825000.0,0
38171,2141,121,5,121,18180000.0,0.0,12825000.0,0
38172,2141,122,5,122,18180000.0,0.0,12825000.0,0
38173,2141,123,5,123,18180000.0,0.0,12825000.0,0
38174,2141,124,5,124,18180000.0,0.0,12825000.0,0
38175,2141,125,5,125,18180000.0,0.0,12825000.0,0
38176,2141,126,5,126,18180000.0,0.0,12825000.0,0
38177,2141,127,5,127,18180000.0,0.0,12825000.0,0
38178,2141,128,5,128,18180000.0,0.0,12825000.0,0
38179,2141,129,5,129,18180000.0,0.0,12825000.0,0
38180,2141,130,5,130,18180000.0,0.0,12825000.0,0
38181,2141,131,5,131,18180000.0,0.0,12825000.0,0
38182,2141,132,5,132,18180000.0,0.0,12825000.0,0
38183,2141,133,5,133,18180000.0,0.0,12825000.0,0
38184,2141,134,5,134,18180000.0,0.0,12825000.0,0
38185,2141,135,5,135,18180000.0,0.0,12825000.0,0
38186,2141,136,5,136,18180000.0,0.0,12825000.0,0
38187,2141,137,5,137,18180000.0,0.0,12825000.0,0
38188,2141,138,5,138,18180000.0,0.0,12825000.0,0
38189,2141,139,5,139,18180000.0,0.0,12825000.0,0
38190,2141,140,5,140,18180000.0,0.0,12825000.0,0
38191,2141,141,5,141,18180000.0,0.0,12825000.0,0
38192,2141,142,5,142,18180000.0,0.0,12825000.0,0
38193,2141,143,5,143,18180000.0,0.0,12825000.0,0
38194,2141,144,5,144,18180000.0,0.0,12825000.0,0
38195,2141,145,5,145,18180000.0,0.0,12825000.0,0
38196,2141,146,5,146,18180000.0,0.0,12825000.0,0
38197,2141,147,5,147,18180000.0,0.0,12825000.0,0
38198,2141,148,5,148,18180000.0,0.0,12825000.0,0
38199,2141,149,5,149,18180000.0,0.0,12825000.0,0
38200,2141,150,5,150,20030000.0,0.0,12825000.0,0
38201,2141,151,5,151,20030000.0,0.0,12825000.0,0
38202,2141,152,6,152,20030000.0,0.0,12825000.0,0
38203,2141,2,1,2,0.0,0.0,11778000.0,0
38204,2141,3,1,3,0.0,0.0,11778000.0,0
38205,2141,4,1,4,0.0,0.0,11778000.0,0
38206,2141,5,1,5,0.0,0.0,11778000.0,0
38207,2141,6,1,6,0.0,0.0,11778000.0,0
38208,2141,7,1,7,0.0,0.0,11778000.0,0
38209,2141,8,1,8,0.0,0.0,11778000.0,0
38210,2141,9,1,9,0.0,0.0,11778000.0,0
38211,2141,10,1,10,0.0,0.0,11778000.0,0
38212,2141,11,1,11,0.0,0.0,11778000.0,0
38213,2141,12,1,12,0.0,0.0,11778000.0,0
38214,2141,13,1,13,0.0,0.0,11778000.0,0
38215,2141,14,1,14,0.0,0.0,11778000.0,0
38216,2141,15,1,15,0.0,0.0,11778000.0,0
38217,2141,16,1,16,0.0,0.0,11778000.0,0
38218,2141,17,1,17,0.0,0.0,11778000.0,0
38219,2141,18,1,18,0.0,0.0,11778000.0,0
38220,2141,19,1,19,0.0,0.0,11778000.0,0
38221,2141,20,1,20,0.0,0.0,11778000.0,0
38222,2141,21,1,21,0.0,0.0,11778000.0,0
38223,2141,22,1,22,0.0,0.0,11778000.0,0
38224,2141,23,1,23,0.0,0.0,11778000.0,0
38225,2141,24,1,24,0.0,0.0,11778000.0,0
38226,2141,25,1,25,0.0,0.0,11778000.0,0
38227,2141,26,1,26,0.0,0.0,11778000.0,0
38228,2141,27,1,27,0.0,0.0,11778000.0,0
38229,2141,28,1,28,0.0,0.0,11778000.0,0
38230,2141,29,1,29,0.0,0.0,11778000.0,0
38231,2141,30,1,30,855000.0,0.0,11778000.0,0
38232,2141,31,1,31,855000.0,0.0,11778000.0,0
38233,2141,32,2,32,855000.0,0.0,11778000.0,0
38234,2141,33,2,33,855000.0,0.0,11778000.0,0
38235,2141,34,2,34,855000.0,0.0,11778000.0,0
38236,2141,35,2,35,855000.0,0.0,11778000.0,0
38237,2141,36,2,36,855000.0,0.0,11778000.0,0
38238,2141,37,2,37,855000.0,0.0,11778000.0,0
38239,2141,38,2,38,855000.0,0.0,11778000.0,0
38240,2141,39,2,39,855000.0,0.0,11778000.0,0
38241,2141,40,2,40,855000.0,0.0,11778000.0,0
38242,2141,41,2,41,855000.0,0.0,11778000.0,0
38243,2141,42,2,42,855000.0,0.0,11778000.0,0
38244,2141,43,2,43,855000.0,0.0,11778000.0,0
38245,2141,44,2,44,855000.0,0.0,11778000.0,0
38246,2141,45,2,45,855000.0,0.0,11778000.0,0
38247,2141,46,2,46,855000.0,0.0,11778000.0,0
38248,2141,47,2,47,855000.0,0.0,11778000.0,0
38249,2141,48,2,48,855000.0,0.0,11778000.0,0
38250,2141,49,2,49,855000.0,0.0,11778000.0,0
38251,2141,50,2,50,855000.0,0.0,11778000.0,0
38252,2141,51,2,51,855000.0,0.0,11778000.0,0
38253,2141,52,2,52,855000.0,0.0,11778000.0,0
38254,2141,53,2,53,855000.0,0.0,11778000.0,0
38255,2141,54,2,54,855000.0,0.0,11778000.0,0
38256,2141,55,2,55,855000.0,0.0,11778000.0,0
38257,2141,56,2,56,855000.0,0.0,11778000.0,0
38258,2141,57,2,57,855000.0,0.0,11778000.0,0
38259,2141,58,2,58,1568000.0,0.0,11778000.0,0
38260,2141,59,2,59,1568000.0,0.0,11778000.0,0
38261,2141,60,3,60,1568000.0,0.0,11778000.0,0
38262,2141,61,3,61,1568000.0,0.0,11778000.0,0
38263,2141,62,3,62,1568000.0,0.0,11778000.0,0
38264,2141,63,3,63,1568000.0,0.0,11778000.0,0
38265,2141,64,3,64,1568000.0,0.0,11778000.0,0
38266,2141,65,3,65,1568000.0,0.0,11778000.0,0
38267,2141,66,3,66,1568000.0,0.0,11778000.0,0
38268,2141,67,3,67,1568000.0,0.0,11778000.0,0
38269,2141,68,3,68,1568000.0,0.0,11778000.0,0
38270,2141,69,3,69,1568000.0,0.0,11778000.0,0
38271,2141,70,3,70,1568000.0,0.0,11778000.0,0
38272,2141,71,3,71,1568000.0,0.0,11778000.0,0
38273,2141,72,3,72,1568000.0,0.0,11778000.0,0
38274,2141,73,3,73,1568000.0,0.0,11778000.0,0
38275,2141,74,3,74,1568000.0,0.0,11778000.0,0
38276,2141,75,3,75,1568000.0,0.0,11778000.0,0
38277,2141,76,3,76,1568000.0,0.0,11778000.0,0
38278,2141,77,3,77,1568000.0,0.0,11778000.0,0
38279,2141,78,3,78,1568000.0,0.0,11778000.0,0
38280,2141,79,3,79,1568000.0,0.0,11778000.0,0
38281,2141,80,3,80,1568000.0,0.0,11778000.0,0
38282,2141,81,3,81,1568000.0,0.0,11778000.0,0
38283,2141,82,3,82,1568000.0,0.0,11778000.0,0
38284,2141,83,3,83,1568000.0,0.0,11778000.0,0
38285,2141,84,3,84,1568000.0,0.0,11778000.0,0
38286,2141,85,3,85,1568000.0,0.0,11778000.0,0
38287,2141,86,3,86,1568000.0,0.0,11778000.0,0
38288,2141,87,3,87,1568000.0,0.0,11778000.0,0
38289,2141,88,3,88,1568000.0,0.0,11778000.0,0
38290,2141,89,3,89,12826000.0,0.0,11778000.0,0
38291,2141,90,3,90,12826000.0,0.0,11778000.0,0
38292,2141,91,4,91,12826000.0,0.0,11778000.0,0
38293,2141,92,4,92,12826000.0,0.0,11778000.0,0
38294,2141,93,4,93,12826000.0,0.0,11778000.0,0
38295,2141,94,4,94,12826000.0,0.0,11778000.0,0
38296,2141,95,4,95,12826000.0,0.0,11778000.0,0
38297,2141,96,4,96,12826000.0,0.0,11778000.0,0
38298,2141,97,4,97,12826000.0,0.0,11778000.0,0
38299,2141,98,4,98,12826000.0,0.0,11778000.0,0
38300,2141,99,4,99,12826000.0,0.0,11778000.0,0
38301,2141,100,4,100,12826000.0,0.0,11778000.0,0
38302,2141,101,4,101,12826000.0,0.0,11778000.0,0
38303,2141,102,4,102,12826000.0,0.0,11778000.0,0
38304,2141,103,4,103,12826000.0,0.0,11778000.0,0
38305,2141,104,4,104,12826000.0,0.0,11778000.0,0
38306,2141,105,4,105,12826000.0,0.0,11778000.0,0
38307,2141,106,4,106,12826000.0,0.0,11778000.0,0
38308,2141,107,4,107,12826000.0,0.0,11778000.0,0
38309,2141,108,4,108,12826000.0,0.0,11778000.0,0
38310,2141,109,4,109,12826000.0,0.0,11778000.0,0
38311,2141,110,4,110,12826000.0,0.0,11778000.0,0
38312,2141,111,4,111,12826000.0,0.0,11778000.0,0
38313,2141,112,4,112,12826000.0,0.0,11778000.0,0
38314,2141,113,4,113,12826000.0,0.0,11778000.0,0
38315,2141,114,4,114,12826000.0,0.0,11778000.0,0
38316,2141,115,4,115,12826000.0,0.0,11778000.0,0
38317,2141,116,4,116,12826000.0,0.0,11778000.0,0
38318,2141,117,4,117,12826000.0,0.0,11778000.0,0
38319,2141,118,4,118,12826000.0,0.0,11778000.0,0
38320,2141,119,4,119,13742000.0,0.0,11778000.0,0
38321,2141,120,4,120,13742000.0,0.0,11778000.0,0
38322,2141,121,5,121,13742000.0,0.0,11778000.0,0
38323,2141,122,5,122,13742000.0,0.0,11778000.0,0
38324,2141,123,5,123,13742000.0,0.0,11778000.0,0
38325,2141,124,5,124,13742000.0,0.0,11778000.0,0
38326,2141,125,5,125,13742000.0,0.0,11778000.0,0
38327,2141,126,5,126,13742000.0,0.0,11778000.0,0
38328,2141,127,5,127,13742000.0,0.0,11778000.0,0
38329,2141,128,5,128,13742000.0,0.0,11778000.0,0
38330,2141,129,5,129,13742000.0,0.0,11778000.0,0
38331,2141,130,5,130,13742000.0,0.0,11778000.0,0
38332,2141,131,5,131,13742000.0,0.0,11778000.0,0
38333,2141,132,5,132,13742000.0,0.0,11778000.0,0
38334,2141,133,5,133,13742000.0,0.0,11778000.0,0
38335,2141,134,5,134,13742000.0,0.0,11778000.0,0
38336,2141,135,5,135,13742000.0,0.0,11778000.0,0
38337,2141,136,5,136,13742000.0,0.0,11778000.0,0
38338,2141,137,5,137,13742000.0,0.0,11778000.0,0
38339,2141,138,5,138,13742000.0,0.0,11778000.0,0
38340,2141,139,5,139,13742000.0,0.0,11778000.0,0
38341,2141,140,5,140,13742000.0,0.0,11778000.0,0
38342,2141,141,5,141,13742000.0,0.0,11778000.0,0
38343,2141,142,5,142,13742000.0,0.0,11778000.0,0
38344,2141,143,5,143,13742000.0,0.0,11778000.0,0
38345,2141,144,5,144,13742000.0,0.0,11778000.0,0
38346,2141,145,5,145,13742000.0,0.0,11778000.0,0
38347,2141,146,5,146,13742000.0,0.0,11778000.0,0
38348,2141,147,5,147,13742000.0,0.0,11778000.0,0
38349,2141,148,5,148,13742000.0,0.0,11778000.0,0
38350,2141,149,5,149,13742000.0,0.0,11778000.0,0
38351,2141,150,5,150,14843000.0,0.0,11778000.0,0
38352,2141,151,5,151,14843000.0,0.0,11778000.0,0
38353,2141,152,6,152,14843000.0,0.0,11778000.0,0
38354,2141,2,1,2,0.0,0.0,9920000.0,0
38355,2141,3,1,3,0.0,0.0,9920000.0,0
38356,2141,4,1,4,0.0,0.0,9920000.0,0
38357,2141,5,1,5,0.0,0.0,9920000.0,0
38358,2141,6,1,6,0.0,0.0,9920000.0,0
38359,2141,7,1,7,0.0,0.0,9920000.0,0
38360,2141,8,1,8,0.0,0.0,9920000.0,0
38361,2141,9,1,9,0.0,0.0,9920000.0,0
38362,2141,10,1,10,0.0,0.0,9920000.0,0
38363,2141,11,1,11,0.0,0.0,9920000.0,0
38364,2141,12,1,12,0.0,0.0,9920000.0,0
38365,2141,13,1,13,0.0,0.0,9920000.0,0
38366,2141,14,1,14,0.0,0.0,9920000.0,0
38367,2141,15,1,15,0.0,0.0,9920000.0,0
38368,2141,16,1,16,0.0,0.0,9920000.0,0
38369,2141,17,1,17,0.0,0.0,9920000.0,0
38370,2141,18,1,18,0.0,0.0,9920000.0,0
38371,2141,19,1,19,0.0,0.0,9920000.0,0
38372,2141,20,1,20,0.0,0.0,9920000.0,0
